Date,LTP,% Change,High,Low,Open,Qty.,Turnover
2022-02-08,4700.0,0.73,4899.0,4650.1,4759.3,18269.0,86713274.9
2022-02-07,4666.0,-0.32,4700.0,4610.0,4610.0,6477.0,30260971.3
2022-02-06,4681.0,-1.76,4721.0,4651.0,4700.0,13520.0,63323281.0
2022-02-03,4765.0,-2.08,4950.0,4740.0,4900.0,17003.0,81885968.2
2022-02-01,4866.0,1.67,4960.0,4785.0,4785.0,26282.0,127979385.6
2022-01-31,4786.1,5.42,4850.0,4503.0,4560.0,37478.0,177546314.4
2022-01-30,4540.0,2.65,4601.0,4471.0,4511.4,9883.0,44820449.9
2022-01-27,4423.0,0.14,4450.0,4405.0,4444.0,5658.0,25092142.5
2022-01-26,4417.0,-0.74,4500.0,4365.0,4455.0,6955.0,30638076.0
2022-01-25,4450.0,-0.13,4510.0,4401.0,4457.0,7069.0,31528432.0
2022-01-24,4456.0,-3.34,4630.0,4415.0,4605.0,13849.0,62311821.6
2022-01-23,4610.0,0.24,4689.0,4590.0,4689.0,12437.0,57527485.4
2022-01-20,4599.0,1.52,4600.0,4511.0,4520.0,9193.0,41863150.8
2022-01-19,4530.0,-0.88,4650.0,4525.0,4525.0,13077.0,59740450.9
2022-01-18,4570.0,-1.42,4699.0,4561.0,4635.0,11426.0,52847750.2
2022-01-17,4636.0,-0.3,4735.0,4600.0,4700.0,11292.0,52466864.0
2022-01-16,4650.0,2.88,4710.0,4520.0,4520.0,23315.0,108592692.5
2022-01-13,4520.0,0.87,4550.0,4410.0,4410.0,11151.0,50212513.0
2022-01-12,4481.0,-1.19,4585.0,4481.0,4530.0,13114.0,59460494.9
2022-01-11,4535.0,1.23,4574.0,4455.0,4485.0,14913.0,67476081.5
2022-01-10,4480.0,0.0,4530.0,4465.0,4501.0,11635.0,52197108.9
2022-01-09,4480.0,1.36,4530.0,4422.0,4500.0,13680.0,61499222.0
2022-01-06,4420.0,0.45,4460.0,4320.0,4360.0,6775.0,29963179.1
2022-01-05,4400.0,-0.86,4460.0,4370.0,4438.0,7591.0,33501810.8
2022-01-04,4438.0,0.18,4490.0,4360.0,4430.0,8910.0,39526300.6
2022-01-03,4430.0,0.45,4535.0,4410.0,4410.0,10261.0,45908693.7
2022-01-02,4410.0,0.8,4460.0,4290.0,4460.0,7580.0,33405140.4
2021-12-29,4375.0,-0.52,4470.0,4322.0,4470.0,6020.0,26289964.0
2021-12-28,4398.0,0.99,4500.0,4200.0,4355.0,7715.0,33445707.5
2021-12-27,4355.1,-5.01,4600.0,4350.0,4600.0,28160.0,124375575.8
2021-12-26,4585.0,1.93,4600.0,4445.0,4587.0,21274.0,96420091.0
2021-12-23,4498.0,9.07,4536.4,3961.2,4150.0,31063.0,135538142.6
2021-12-22,4124.0,5.74,4125.0,3960.0,3960.0,10913.0,44437498.9
2021-12-21,3900.0,0.05,3960.0,3865.0,3865.0,5824.0,22719055.0
2021-12-20,3897.9,2.28,3900.0,3740.0,3811.0,4330.0,16581974.0
2021-12-16,3811.0,-2.28,3852.0,3790.0,3823.0,4498.0,17147827.5
2021-12-15,3900.0,0.15,4043.0,3817.2,3971.8,11402.0,45025584.8
2021-12-14,3894.0,8.11,3926.0,3650.0,3674.0,5788.0,21989037.0
2021-12-13,3602.0,-5.38,3750.0,3590.0,3750.0,15050.0,54956735.2
2021-12-12,3807.0,-3.72,4000.0,3800.0,3978.0,8937.0,34725754.7
2021-12-09,3954.0,-0.95,4020.0,3915.0,4000.0,11093.0,43930853.5
2021-12-08,3992.0,-2.16,4100.0,3990.1,4085.0,6215.0,25000813.3
2021-12-07,4080.0,-0.61,4210.0,4080.0,4149.0,5919.0,24475131.9
2021-12-06,4105.0,-0.85,4150.0,4000.0,4061.0,14209.0,57781832.6
2021-12-05,4140.0,-3.54,4290.0,4100.0,4290.0,12306.0,51386586.6
2021-12-02,4292.1,-0.3,4425.0,4273.0,4310.0,6020.0,26002319.0
2021-12-01,4305.0,0.23,4365.0,4300.0,4302.0,5560.0,24016501.0
2021-11-30,4295.0,-0.35,4331.0,4252.0,4252.0,4468.0,19208313.0
2021-11-29,4310.0,-1.06,4415.0,4291.0,4357.0,5851.0,25382921.0
2021-11-28,4356.1,-2.22,4445.0,4301.0,4380.0,10618.0,46599787.1
2021-11-25,4455.0,0.41,4500.0,4410.0,4438.0,6430.0,28713458.0
2021-11-24,4437.0,-0.85,4450.0,4400.0,4400.0,6925.0,30644472.4
2021-11-23,4475.0,-1.93,4563.0,4440.0,4500.0,11717.0,52751917.0
2021-11-22,4563.0,-0.02,4600.0,4550.0,4550.0,7693.0,35109066.0
2021-11-21,4564.0,0.31,4610.0,4475.0,4475.0,8923.0,40775262.5
2021-11-18,4550.0,-0.11,4635.0,4520.0,4550.0,8631.0,39341351.0
2021-11-17,4555.0,-0.74,4645.0,4540.0,4589.0,11254.0,51751162.9
2021-11-16,4589.0,1.19,4650.0,4540.0,4625.8,8561.0,39203635.0
2021-11-15,4535.1,1.45,4549.0,4401.0,4401.0,8308.0,37535799.7
2021-11-14,4470.1,-0.66,4525.0,4390.0,4525.0,8000.0,35654090.5
2021-11-11,4500.0,0.22,4564.0,4351.0,4500.0,11172.0,50233379.0
2021-11-09,4490.0,-2.81,4615.0,4480.0,4600.0,14468.0,65455774.5
2021-11-08,4620.0,-2.08,4720.0,4577.0,4700.0,12820.0,59568053.5
2021-11-03,4718.0,0.92,4860.0,4650.0,4700.0,11572.0,54392402.4
2021-11-02,4675.0,-0.53,4750.0,4614.0,4700.0,9543.0,44464279.5
2021-11-01,4700.0,-2.39,4840.0,4675.0,4815.0,15108.0,71270893.2
2021-10-31,4815.0,-1.33,4975.0,4705.0,4900.0,15823.0,76622031.6
2021-10-28,4880.0,8.57,4895.0,4435.0,4435.0,38874.0,184402892.5
2021-10-27,4495.0,-0.11,4551.0,4420.0,4500.0,9663.0,43338412.6
2021-10-26,4500.0,0.85,4610.0,4470.0,4470.0,12162.0,55001539.0
2021-10-25,4462.0,2.69,4500.0,4345.0,4400.0,13434.0,59432452.3
2021-10-24,4345.0,1.0,4380.0,4280.0,4350.0,7632.0,33120674.5
2021-10-21,4302.0,-0.88,4400.0,4256.0,4340.0,7581.0,32739345.7
2021-10-20,4340.0,2.6,4449.0,4261.0,4311.0,7143.0,30984299.0
2021-10-19,4230.0,-3.64,4304.0,4159.0,4302.2,14490.0,65141666.6
2021-10-18,4390.0,-4.88,4707.3,4350.0,4707.3,14859.0,66180938.0
2021-10-17,4615.0,1.45,4650.0,4501.0,4501.0,6832.0,31285014.4
2021-10-11,4549.0,-3.11,4785.0,4420.0,4785.0,20121.0,91111444.1
2021-10-10,4695.0,9.5,4716.0,4373.4,4373.4,39706.0,183883905.4
2021-10-06,4287.7,6.66,4360.0,4100.0,4100.0,17512.0,74574373.5
2021-10-05,4020.0,3.85,4045.0,3900.0,3900.0,11213.0,44764009.1
2021-10-04,3871.0,-0.29,3970.0,3800.0,3860.0,9261.0,35880029.5
2021-10-03,3882.1,-2.95,4015.0,3880.0,4010.0,7638.0,29923651.0
2021-09-30,4000.1,-2.2,4149.5,4000.0,4100.0,9626.0,38945980.2
2021-09-29,4090.0,3.81,4090.0,3899.0,3940.0,11067.0,44001780.0
2021-09-28,3940.0,-1.79,4100.0,3940.0,3950.0,10409.0,41388378.9
2021-09-27,4012.0,-2.62,4150.0,4000.0,4120.0,9090.0,36734389.6
2021-09-26,4120.0,-3.4,4265.0,4110.0,4250.0,9047.0,37574777.0
2021-09-23,4265.0,-3.02,4489.0,4238.6,4400.0,14756.0,64373265.0
2021-09-22,4398.0,6.23,4410.0,4140.0,4140.0,21037.0,91264138.6
2021-09-21,4140.0,-0.27,4437.0,3981.0,4149.0,17138.0,70651828.4
2021-09-20,4151.1,-5.36,4420.0,4151.0,4400.0,22231.0,94439504.4
2021-09-16,4386.0,-2.75,4510.0,4360.0,4500.0,17454.0,76984303.4
2021-09-15,4510.0,-1.76,4580.0,4499.0,4526.0,12100.0,54769105.5
2021-09-14,4591.0,-1.31,4650.0,4580.0,4614.0,9328.0,42919417.0
2021-09-13,4652.0,-1.96,4798.0,4650.0,4750.0,9952.0,46624732.9
2021-09-12,4745.2,3.18,4775.0,4580.0,4580.0,16737.0,77792897.0
2021-09-09,4599.0,-1.31,4680.0,4590.0,4600.0,13102.0,60386373.0
2021-09-08,4660.0,-2.1,4850.0,4610.0,4850.0,9190.0,42850352.0
2021-09-07,4760.0,-2.86,4998.0,4680.0,4998.0,11413.0,54374215.9
2021-09-06,4900.0,7.72,4946.0,4470.0,4500.0,21268.0,99677148.0
2021-09-05,4549.0,-5.23,4800.0,4533.1,4800.0,31477.0,145127972.0
2021-09-02,4800.0,-2.46,5000.0,4790.1,5000.0,22335.0,108436347.1
2021-09-01,4921.0,1.76,5089.0,4770.1,4800.0,31824.0,154841329.2
2021-08-31,4836.0,-4.78,5079.0,4825.0,5079.0,56195.0,274154763.4
2021-08-29,5071.0,-2.46,5516.9,4802.0,5302.8,145451.0,749246159.1
2021-08-26,5198.9,10.0,5198.9,4820.8,4820.8,39086.0,203122470.9
2021-08-25,4726.3,10.0,4726.3,4382.6,4382.6,2881.0,13606336.6
2021-08-24,4296.7,10.0,4296.7,3984.2,3984.2,959.0,4110005.8
2021-08-19,3906.1,10.0,3906.1,3622.0,3622.0,548.0,2132919.3
2021-08-18,3551.0,10.0,3551.0,3292.7,3292.7,294.0,1036377.0
2021-08-17,3228.2,10.0,3228.2,2993.4,2993.4,280.0,893613.4
2021-08-16,2934.8,10.0,2934.8,2721.3,2721.3,200.0,580370.7
2021-08-15,2668.0,10.0,2668.0,2451.8,2451.8,540.0,1427091.9
2021-08-12,2425.5,10.0,2425.5,2249.1,2205.0,320.0,768414.9
2021-08-11,2205.0,10.0,2205.0,2004.6,2004.6,250.0,543906.9
2021-08-10,2004.6,10.0,2004.6,1858.8,1858.8,250.0,497575.0
2021-08-09,1822.4,10.0,1822.4,1688.8,1688.8,240.0,430418.5
2021-08-08,1656.8,10.0,1656.8,1511.7,1511.7,308.0,492721.1
2021-08-05,1506.2,10.0,1506.2,1369.3,1369.3,145.0,211095.2
2021-08-04,1369.3,9.99,1369.3,1248.8,1248.8,160.0,209036.6
2021-08-03,1244.9,9.99,1244.9,1131.8,1131.8,220.0,261929.0
2021-08-02,1131.8,4.03,1131.8,1088.0,1088.0,132.0,147817.2
2021-08-01,1088.0,10.0,1088.0,1007.7,1007.7,210.0,223780.0
2021-07-29,989.1,8.22,989.1,890.0,914.0,100.0,95257.0
